time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,rss,doppler,label
1627917600,a4c89a,40.54527671,-74.31608027,60.07551834,227.4292733,0.97536,N407WD  ,FALSE,FALSE,nan,274.32,266.7,1627917599,1627917599,-88.43857814,-272.8546338,0
1627917610,a4c89a,40.54165649,-74.3215332,60.5428684,229.1346714,0,N407WD  ,FALSE,FALSE,nan,274.32,259.08,1627917609,1627917609,-88.4802671,37.29801822,0
1627917620,a4c89a,40.53829387,-74.32650479,61.18207897,227.726311,0.97536,N407WD  ,FALSE,FALSE,nan,274.32,259.08,1627917619,1627917619,-88.50880306,-283.7208402,0
1627917630,a4c89a,40.53461624,-74.33199796,59.42885945,228.8607326,0.65024,N407WD  ,FALSE,FALSE,nan,281.94,266.7,1627917629,1627917630,-88.55207536,-67.35296631,0
1627917640,a4c89a,40.53048706,-74.33776855,61.84036296,225,-1.6256,N407WD  ,FALSE,FALSE,nan,274.32,259.08,1627917640,1627917640,-88.5907161,230.885778,0
1627917650,a4c89a,40.52660926,-74.34254733,60.11075067,221.8778695,2.27584,N407WD  ,FALSE,FALSE,nan,297.18,281.94,1627917650,1627917650,-88.62334376,-71.41214108,0
1627917660,a4c89a,40.5226593,-74.3470459,60.5428684,220.8653286,-0.65024,N407WD  ,FALSE,FALSE,nan,289.56,266.7,1627917660,1627917660,-88.65442714,-315.9508252,0
1627918620,a4ce33,41.0339821,-73.49260504,89.12955721,224.2984541,-1.95072,KAP24   ,FALSE,FALSE,3527,609.6,579.12,1627918618,1627918620,-80.8326286,-149.2468987,0
1627918630,a4ce33,41.02741823,-73.50153143,88.07966377,226.8933858,0.32512,KAP24   ,FALSE,FALSE,3527,609.6,563.88,1627918630,1627918630,-80.80508683,358.8379567,0
1627918640,a4ce33,41.02258301,-73.50872803,87.27523887,230.021461,-0.97536,KAP24   ,FALSE,FALSE,3527,609.6,571.5,1627918639,1627918640,-80.82208771,-9.735941648,0
1627918650,a4ce33,41.01741028,-73.51733398,87.04447208,232.9269267,-1.95072,KAP24   ,FALSE,FALSE,3527,609.6,556.26,1627918650,1627918650,-80.84341533,49.48849273,0
1627918660,a4ce33,41.01296997,-73.52557373,86.05373447,237.4499965,-1.30048,KAP24   ,FALSE,FALSE,3527,579.12,541.02,1627918660,1627918660,-80.89228083,64.01117539,0
1627918670,a4ce33,41.00921631,-73.53466797,85.81968315,244.0493572,-0.97536,KAP24   ,FALSE,FALSE,3527,579.12,533.4,1627918670,1627918670,-80.96051396,164.8146286,0
1627918680,a4ce33,41.00628662,-73.54345703,85.31864137,247.30041,-1.6256,KAP24   ,FALSE,FALSE,3527,548.64,518.16,1627918679,1627918680,-81.05473062,-154.6960614,0
1627918690,a4ce33,41.00340271,-73.55303955,85.09500917,250.579179,-1.6256,KAP24   ,FALSE,FALSE,3527,548.64,510.54,1627918690,1627918690,-81.14029989,450.1986082,0
1627918700,a4ce33,41.00102311,-73.56320468,84.65691464,253.7676493,-1.6256,KAP24   ,FALSE,FALSE,3527,518.16,487.68,1627918700,1627918700,-81.21537772,-180.1476963,0
1627918710,a4ce33,40.99897482,-73.57269287,84.23853599,254.77557,-0.65024,KAP24   ,FALSE,FALSE,3527,518.16,480.06,1627918710,1627918710,-81.27456347,-148.212023,0
1627918720,a4ce33,40.99687997,-73.58249318,84.23853599,254.77557,-1.6256,KAP24   ,FALSE,FALSE,3527,518.16,464.82,1627918720,1627918720,-81.3189111,-110.9107108,0
1627918730,a4ce33,40.99502563,-73.59179688,84.60218883,255.2032378,-0.97536,KAP24   ,FALSE,FALSE,3527,487.68,457.2,1627918730,1627918730,-81.36462408,-120.1656344,0
1627918740,a4ce33,40.99320234,-73.60178167,83.53975,258.274888,-1.30048,KAP24   ,FALSE,FALSE,3527,487.68,441.96,1627918740,1627918740,-81.38447918,115.2883749,0
1627918750,a4ce33,40.9921875,-73.61126709,83.01857484,266.0914557,-1.6256,KAP24   ,FALSE,FALSE,3527,457.2,434.34,1627918750,1627918750,-81.40623192,-169.7543435,0
1627918760,a4ce33,40.99227905,-73.62121582,80.01878348,274.7942321,0.65024,KAP24   ,FALSE,FALSE,3527,457.2,426.72,1627918760,1627918760,-81.44443555,31.54328108,0
1627918770,a4ce33,40.9934351,-73.63037109,74.6156643,283.5571929,0,KAP24   ,FALSE,FALSE,3527,457.2,426.72,1627918770,1627918770,-81.50091153,-37.63354373,0
1627918780,a4ce33,40.99534607,-73.63812256,70.2154814,291.4895988,-1.30048,KAP24   ,FALSE,FALSE,3527,457.2,426.72,1627918779,1627918780,-81.5714805,-248.5815101,0
1627918790,a4ce33,40.99809032,-73.64547729,67.50987281,302.2367866,-2.92608,KAP24   ,FALSE,FALSE,3527,426.72,403.86,1627918790,1627918790,-81.62807375,-7.839953661,0
1627918800,a4ce33,41.0018145,-73.65203164,66.4011506,310.6012946,-2.92608,KAP24   ,FALSE,FALSE,3527,426.72,373.38,1627918800,1627918800,-81.73432849,-137.1086547,0
1627918810,a4ce33,41.00592041,-73.6574707,66.68948517,318.4398697,-3.57632,KAP24   ,FALSE,FALSE,3527,396.24,350.52,1627918810,1627918810,-81.87879057,40.1048286,0
1627918820,a4ce33,41.01070598,-73.66245617,65.49621719,325.5610107,-0.97536,KAP24   ,FALSE,FALSE,3527,365.76,327.66,1627918820,1627918820,-82.03005352,201.2107844,0
1627918830,a4ce33,41.01567078,-73.66680908,65.49823752,327.1836566,0,KAP24   ,FALSE,FALSE,3527,365.76,320.04,1627918830,1627918830,-82.17583911,118.0483813,0
1627918840,a4ce33,41.0205285,-73.67069591,64.84647735,328.9582901,-0.32512,KAP24   ,FALSE,FALSE,3527,335.28,304.8,1627918840,1627918840,-82.31231401,-223.7193153,0
1627918850,a4ce33,41.02546692,-73.67468262,65.46994716,329.808377,-1.95072,KAP24   ,FALSE,FALSE,3527,304.8,281.94,1627918850,1627918850,-82.44925564,-204.0128078,0
1627918860,a4ce33,41.03044413,-73.67862355,65.38297881,328.1857613,-4.22656,KAP24   ,FALSE,FALSE,3527,274.32,243.84,1627918860,1627918860,-82.58437345,-109.7001677,0
1627918870,a4ce33,41.03551832,-73.68261857,64.4062521,328.7222971,-2.60096,KAP24   ,FALSE,FALSE,3527,274.32,220.98,1627918870,1627918870,-82.71981651,-198.5477049,0
1627918880,a4ce33,41.04052734,-73.68670654,64.84647735,328.9582901,-2.60096,KAP24   ,FALSE,FALSE,3527,243.84,198.12,1627918880,1627918880,-82.85282452,-223.1374385,0
1627918890,a4ce33,41.04543395,-73.69035894,63.31006293,331.3523835,-1.95072,KAP24   ,FALSE,FALSE,3527,213.36,213.36,1627918889,1627918890,-82.97788001,112.4729669,0
1627918900,a4ce33,41.05018616,-73.69396973,60.36337795,330.3762512,-3.57632,KAP24   ,FALSE,FALSE,3527,213.36,160.02,1627918899,1627918900,-83.09801639,-98.60895395,0
1627918910,a4ce33,41.05444336,-73.69720459,59.21471678,330.3168598,-3.90144,KAP24   ,FALSE,FALSE,3527,182.88,144.78,1627918909,1627918910,-83.20423252,-107.9973025,0
1627918920,a4ce33,41.05883789,-73.70050049,48.1767948,329.875682,-2.92608,KAP24   ,FALSE,FALSE,3527,121.92,99.06,1627918919,1627918920,-83.31213918,-143.5845816,0
1627918930,a4ce33,41.06219276,-73.7030931,38.03060108,329.9667196,0,KAP24   ,FALSE,FALSE,3527,121.92,83.82,1627918929,1627918930,-83.39432694,-105.523284,0
1627918940,a4ce33,41.06488037,-73.70513916,28.58753782,329.7435628,0.32512,KAP24   ,FALSE,FALSE,3527,121.92,83.82,1627918940,1627918940,-83.45934139,-91.54796052,0
1627918950,a4ce33,41.06582383,-73.70583968,18.4412209,329.8586144,0.32512,KAP24   ,FALSE,FALSE,3527,121.92,91.44,1627918945,1627918950,-83.48189395,-54.69727254,0
1627918960,a4ce33,41.06691781,-73.70657314,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627918955,1627918959,-83.50728289,34.59292793,0
1627918970,a4ce33,41.06723203,-73.70591771,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627918965,1627918969,-83.5070039,34.67966461,0
1627918980,a4ce33,41.06723203,-73.70591771,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627918965,1627918974,-83.5070039,34.67966461,0
1627918990,a4ce33,41.06659194,-73.70413867,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627918984,1627918989,-83.48036762,34.79254746,0
1627919000,a4ce33,41.06690598,-73.70393372,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,nan,nan,1627918996,1627918996,-83.48403972,34.83741522,0
1627919010,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919020,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919030,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919040,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919050,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919060,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919070,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919080,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919090,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627919100,a4ce33,41.06689453,-73.70407625,14.04158854,331.5570714,0.32512,KAP24   ,TRUE,FALSE,3527,121.92,nan,1627919003,1627919006,-83.48508981,34.82320213,0
1627918830,a4e550,41.06841912,-73.70488774,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918829,1627918829,-83.5186225,nan,0
1627918840,a4e550,41.0684166,-73.70489502,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918839,1627918839,-83.5186419,nan,0
1627918850,a4e550,41.06841912,-73.70488774,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918844,1627918846,-83.51862777,nan,0
1627918860,a4e550,41.06841912,-73.70488774,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918859,1627918859,-83.5186225,nan,0
1627918870,a4e550,41.0684166,-73.70489502,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918864,1627918864,-83.5186419,nan,0
1627918880,a4e550,41.0684166,-73.70489502,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918864,1627918864,-83.5186419,nan,0
1627918890,a4e550,41.06834793,-73.70504761,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918889,1627918889,-83.51877418,nan,0
1627918900,a4e550,41.06829071,-73.70516968,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918899,1627918899,-83.51884097,nan,0
1627918910,a4e550,41.06825638,-73.70521545,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918904,1627918904,-83.51864297,nan,0
1627918920,a4e550,41.06814194,-73.70536804,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918918,1627918918,-83.51798376,nan,0
1627918930,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918928,1627918928,-83.5179855,nan,0
1627918940,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918928,1627918928,-83.5179855,nan,0
1627918950,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,nan,nan,1627918928,1627918928,-83.5179855,nan,0
1627918960,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627918956,-83.51799077,nan,0
1627918970,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627918956,-83.51799077,nan,0
1627918980,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627918980,-83.51799077,nan,0
1627918990,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627918989,-83.51799077,nan,0
1627919000,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627918999,-83.51799077,nan,0
1627919010,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919009,-83.51799077,nan,0
1627919020,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919019,-83.51799077,nan,0
1627919030,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919029,-83.51799077,nan,0
1627919040,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919036,-83.51799077,nan,0
1627919050,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919046,-83.51799077,nan,0
1627919060,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919056,-83.51799077,nan,0
1627919070,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919066,-83.51799077,nan,0
1627919080,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919071,-83.51799077,nan,0
1627919090,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919086,-83.51799077,nan,0
1627919100,a4e550,41.06809616,-73.70545959,nan,nan,nan,AWI3826 ,TRUE,FALSE,nan,114.3,nan,1627918928,1627919092,-83.51799077,nan,0
1627916410,a4e95a,40.67214254,-73.16237208,131.0495799,22.67717446,-10.74659907,PDT6045 ,FALSE,FALSE,6555,1755.487471,1765.392825,1627916409,1627916411,-66.22841157,-89.58187985,2
1627916420,a4e95a,40.60661915,-73.29940918,2.507616143,253.9950357,11.28017085,PDT6045 ,FALSE,FALSE,6555,-134.5672108,-128.4510843,1627916419,1627916419,-68.71405417,-116.5124004,2
1627916430,a4e95a,40.66794968,-73.18596625,26.97291943,14.58461781,5.459860074,PDT6045 ,FALSE,FALSE,6555,1487.968788,1493.820455,1627916430,1627916431,-65.00096268,-46.17176819,2
1627916440,a4e95a,40.64494993,-73.13037723,16.61644754,63.41873923,31.41238164,PDT6045 ,FALSE,FALSE,6555,2893.492666,2896.627498,1627916440,1627916440,-67.97514571,159.3260939,2
1627916450,a4e95a,40.67561345,-73.15305064,248.828276,33.97054141,29.29638924,PDT6045 ,FALSE,FALSE,6555,-1181.158268,-1211.377931,1627916449,1627916451,-68.54173815,17.16987085,2
1627916460,a4e95a,40.58924359,-73.289833,2.054074201,231.45509,18.62537807,PDT6045 ,FALSE,FALSE,6555,2468.053457,2438.909676,1627916460,1627916460,-67.03208339,84.7442286,2
1627916470,a4e95a,40.64787248,-73.14680307,154.0036517,58.42654441,30.68652719,PDT6045 ,FALSE,FALSE,6555,-1673.100473,-1684.20179,1627916469,1627916470,-67.99733591,132.5961444,2
1627916480,a4e95a,40.6545007,-73.30109461,158.2452273,312.4196226,23.10466307,PDT6045 ,FALSE,FALSE,6555,3115.701234,3122.10578,1627916480,1627916481,-67.77777116,-153.9135981,2
1627916490,a4e95a,40.65839602,-73.19478013,227.2986357,29.02860133,19.17442867,PDT6045 ,FALSE,FALSE,6555,-593.6704341,-596.4257359,1627916490,1627916491,-65.70087435,95.58787704,2
1627916500,a4e95a,40.56214575,-73.22327217,62.72921684,170.8878857,-6.380814229,PDT6045 ,FALSE,FALSE,6555,-1539.918205,-1548.351229,1627916499,1627916499,-65.67413216,-127.8021662,2
1627916510,a4e95a,40.60115455,-73.32559859,198.4669966,262.5337486,21.63990167,PDT6045 ,FALSE,FALSE,6555,-944.6776217,-918.614884,1627916510,1627916511,-68.0276145,65.37370086,2
1627916520,a4e95a,40.65819747,-73.1832687,5.327227527,26.71796132,22.96239709,PDT6045 ,FALSE,FALSE,6555,2808.215746,2827.076767,1627916519,1627916520,-67.54761238,171.8392041,2
1627916530,a4e95a,40.56247468,-73.31195317,6.862745341,229.0741337,-3.377274759,PDT6045 ,FALSE,FALSE,6555,-1665.60369,-1653.465205,1627916531,1627916531,-69.49543045,-149.6755908,2
1627916540,a4e95a,40.61065811,-73.3301217,214.3931333,270.6428498,28.06927492,PDT6045 ,FALSE,FALSE,6555,1879.810731,1872.80655,1627916541,1627916539,-69.72882683,44.25923657,2
1627916550,a4e95a,40.66636676,-73.22475403,4.477014321,355.6412895,-18.44888206,PDT6045 ,FALSE,FALSE,6555,949.5767257,961.4764515,1627916549,1627916550,-65.6296161,-47.82538867,2
1627916560,a4e95a,40.6327029,-73.32127531,18.13526127,284.1739245,15.55240614,PDT6045 ,FALSE,FALSE,6555,2582.367933,2595.674856,1627916560,1627916561,-69.37578516,-160.9012423,2
1627916570,a4e95a,40.59476813,-73.14119165,196.8842556,119.9439769,-16.06000641,PDT6045 ,FALSE,FALSE,6555,-1380.619818,-1396.49855,1627916570,1627916571,-67.70000139,-59.18821454,2
1627916580,a4e95a,40.58933456,-73.27996983,229.0866669,223.1798622,-26.54961765,PDT6045 ,FALSE,FALSE,6555,2795.494222,2805.780641,1627916581,1627916579,-66.63020615,65.62340927,2
1627916590,a4e95a,40.66996169,-73.21025161,104.3550189,11.66851401,14.72103469,PDT6045 ,FALSE,FALSE,6555,-1433.578873,-1435.149071,1627916591,1627916590,-64.52814891,117.309828,2
1627916600,a4e95a,40.60831774,-73.30548468,2.93730675,243.3725246,19.53322331,PDT6045 ,FALSE,FALSE,6555,1161.095677,1162.811837,1627916600,1627916601,-67.02184925,107.6592617,2
1627916610,a4e95a,40.5917465,-73.29904546,281.8120756,222.9131883,5.487229454,PDT6045 ,FALSE,FALSE,6555,2459.784878,2455.434691,1627916610,1627916609,-67.70894979,-19.56434059,2
1627916620,a4e95a,40.63204708,-73.12144755,234.7820633,92.74890449,-7.599304413,PDT6045 ,FALSE,FALSE,6555,-1497.772876,-1521.947562,1627916620,1627916619,-70.07382027,-81.89100528,2
1627916630,a4e95a,40.57109028,-73.21687545,170.3472625,168.6682629,-10.6645762,PDT6045 ,FALSE,FALSE,6555,3110.154704,3079.922061,1627916630,1627916629,-68.4280231,-136.2762177,2
1627916640,a4e95a,40.57720079,-73.24678571,17.47105676,181.2330738,-26.20570256,PDT6045 ,FALSE,FALSE,6555,-266.7054887,-261.4729027,1627916639,1627916640,-66.97767077,-143.9237268,2
1627916650,a4e95a,40.65659994,-73.33807014,47.99087489,290.4328277,29.84450213,PDT6045 ,FALSE,FALSE,6555,-978.3543618,-971.3883093,1627916650,1627916650,-68.13551585,169.2816863,2
1627916660,a4e95a,40.63059985,-73.1611257,23.17943499,93.6802791,20.83306007,PDT6045 ,FALSE,FALSE,6555,-994.6896904,-984.5309634,1627916660,1627916661,-68.1149604,78.43823791,2
1627916670,a4e95a,40.64144423,-73.3658227,30.49750108,280.5995928,-24.77783589,PDT6045 ,FALSE,FALSE,6555,-1436.047866,-1434.44632,1627916671,1627916671,-69.97290463,63.14082432,2
1627916680,a4e95a,40.57812446,-73.28978915,47.02220033,206.1690989,34.42137977,PDT6045 ,FALSE,FALSE,6555,2587.436075,2561.41433,1627916680,1627916681,-66.59422232,-186.4394956,2
1627916690,a4e95a,40.64044523,-73.17656253,33.80705244,64.29102654,-4.072035156,PDT6045 ,FALSE,FALSE,6555,1406.215299,1377.171886,1627916691,1627916689,-66.06310352,201.4582283,2
1627916700,a4e95a,40.57326902,-73.23531262,90.11167975,176.5181656,-21.28061995,PDT6045 ,FALSE,FALSE,6555,-919.3398505,-909.4726686,1627916699,1627916701,-64.46833238,-165.3470967,2
1627916710,a4e95a,40.5987072,-73.1622845,220.2103908,111.2682507,-18.52520913,PDT6045 ,FALSE,FALSE,6555,-2256.01455,-2278.972171,1627916710,1627916710,-66.96763494,109.8825405,2
1627916720,a4e95a,40.56698675,-73.20237451,164.6564875,161.3179613,-3.613277603,PDT6045 ,FALSE,FALSE,6555,-2342.452606,-2338.249796,1627916721,1627916719,-65.97002204,-150.0219991,2
1627916730,a4e95a,40.62826944,-73.10974232,234.037031,75.57477539,17.28971516,PDT6045 ,FALSE,FALSE,6555,-1162.700572,-1171.611323,1627916731,1627916729,-70.04652574,-82.01210952,2
1627916740,a4e95a,40.56980371,-73.19666083,32.4387001,164.8397996,-24.43256165,PDT6045 ,FALSE,FALSE,6555,2611.343039,2586.641453,1627916739,1627916741,-64.99090556,-77.766433,2
1627916750,a4e95a,40.62850889,-73.31704211,266.6241159,283.7426508,3.631314122,PDT6045 ,FALSE,FALSE,6555,-560.4757455,-555.5806421,1627916750,1627916749,-69.4380926,-185.9761083,2
1627916760,a4e95a,40.62781462,-73.12485785,205.4514163,74.41334738,1.295986692,PDT6045 ,FALSE,FALSE,6555,1292.170069,1292.083248,1627916760,1627916761,-67.04946448,-179.3278491,2
1627916770,a4e95a,40.56809219,-73.17753437,103.1363859,165.2187602,-6.18635499,PDT6045 ,FALSE,FALSE,6555,3091.599207,3078.388508,1627916771,1627916770,-66.2366695,-3.176483631,2
1627916780,a4e95a,40.61220411,-73.27533338,235.5141009,261.1193951,-4.700966546,PDT6045 ,FALSE,FALSE,6555,-1548.599294,-1557.838385,1627916781,1627916780,-67.22128766,-110.1397734,2
1627916790,a4e95a,40.5773467,-73.21993343,279.1942236,200.2993733,9.481541346,PDT6045 ,FALSE,FALSE,6555,3060.853599,3036.694959,1627916791,1627916790,-66.03444371,10.41439939,2
1627916800,a4e95a,40.58854556,-73.13484647,104.1927267,142.7668101,-1.707241375,PDT6045 ,FALSE,FALSE,6555,893.1599578,902.8846539,1627916800,1627916800,-66.41197192,95.89858842,2
1627916810,a4e95a,40.62554568,-73.10850008,247.3529748,94.95227328,12.24323297,PDT6045 ,FALSE,FALSE,6555,1004.234443,1018.68662,1627916810,1627916810,-66.8764613,95.89858842,2
1627916820,a4e95a,40.68438706,-73.14489318,111.1576158,26.78607016,4.826890956,PDT6045 ,FALSE,FALSE,6555,-1410.303385,-1401.147954,1627916819,1627916820,-67.16703575,14.2281251,2
1627916830,a4e95a,40.63680917,-73.27194224,69.41289164,269.7549524,29.47684294,PDT6045 ,FALSE,FALSE,6555,2115.56893,2121.186221,1627916829,1627916830,-67.12731463,125.582973,2
1627916840,a4e95a,40.58815389,-73.25153196,144.6046151,212.5434778,-25.04977016,PDT6045 ,FALSE,FALSE,6555,2481.080919,2461.18463,1627916840,1627916839,-68.15426253,-115.3781035,2
1627916850,a4e95a,40.58845368,-73.23986662,168.7758683,204.440147,-9.137875061,PDT6045 ,FALSE,FALSE,6555,2446.004102,2419.131514,1627916850,1627916851,-67.65067838,149.9062588,2
1627916860,a4e95a,40.68624063,-73.24082835,30.55819601,329.0257586,-27.96790914,PDT6045 ,FALSE,FALSE,6555,2718.380911,2734.944447,1627916860,1627916860,-65.88112394,27.9753623,2
1627916870,a4e95a,40.60646093,-73.1143004,227.6384311,129.6553328,15.60262092,PDT6045 ,FALSE,FALSE,6555,3153.220588,3165.079954,1627916870,1627916870,-69.57613553,62.22242188,2
1627916880,a4e95a,40.67900346,-73.11248428,131.7056352,62.86001677,-16.1315038,PDT6045 ,FALSE,FALSE,6555,-469.3780026,-493.8020541,1627916879,1627916879,-68.94307478,73.90501142,2
1627916890,a4e95a,40.65985108,-73.09539845,1.269969067,83.24722946,3.23577864,PDT6045 ,FALSE,FALSE,6555,2990.037634,2975.082731,1627916890,1627916890,-70.40214432,-144.1757331,2
1627916900,a4e95a,40.67729158,-73.11191495,44.7335137,67.57969254,-17.19813723,PDT6045 ,FALSE,FALSE,6555,-1748.484001,-1778.549677,1627916901,1627916900,-69.79212674,-130.3729458,2
1627916910,a4e95a,40.63499535,-73.15461294,112.9206565,113.1294941,-24.22668985,PDT6045 ,FALSE,FALSE,6555,898.8860261,902.4540754,1627916910,1627916910,-65.83073931,-147.9052136,2
1627916920,a4e95a,40.61325247,-73.32164265,94.40848281,235.7422844,8.687031879,PDT6045 ,FALSE,FALSE,6555,-709.5331073,-726.3526608,1627916919,1627916921,-69.29239369,130.5961137,2
1627916930,a4e95a,40.65309128,-73.32893626,112.2724038,275.3853838,-20.77419626,PDT6045 ,FALSE,FALSE,6555,1875.047684,1860.700911,1627916930,1627916929,-68.58448773,-33.85941362,2
1627916940,a4e95a,40.66100808,-73.17092544,100.5308994,66.56050175,-20.9208248,PDT6045 ,FALSE,FALSE,6555,2826.354019,2799.610044,1627916940,1627916940,-66.20480557,-159.046541,2
1627916950,a4e95a,40.6975604,-73.2141527,265.6960869,14.34692467,7.57973479,PDT6045 ,FALSE,FALSE,6555,-454.4003359,-439.4201285,1627916949,1627916950,-66.67384116,-7.159263611,2
1627916960,a4e95a,40.6634858,-73.31975466,112.6500495,300.8061835,5.865609734,PDT6045 ,FALSE,FALSE,6555,-723.3785725,-707.659811,1627916961,1627916960,-67.64841648,87.43529558,2
1627916970,a4e95a,40.67326023,-73.15649766,253.6713082,48.57136624,-20.02708161,PDT6045 ,FALSE,FALSE,6555,-1049.812477,-1063.703717,1627916969,1627916971,-68.66849532,188.2368627,2
1627916980,a4e95a,40.60045125,-73.14044873,279.2373415,116.4663379,30.9356891,PDT6045 ,FALSE,FALSE,6555,-1103.116055,-1083.463265,1627916981,1627916980,-68.97952029,-175.2091069,2
1627916990,a4e95a,40.56796614,-73.17192839,148.4519404,147.5728041,26.66138407,PDT6045 ,FALSE,FALSE,6555,-2420.061234,-2419.516382,1627916990,1627916991,-68.81060177,135.947722,2
1627917000,a4e95a,40.60824716,-73.30983494,98.69603518,257.3274288,10.43719991,PDT6045 ,FALSE,FALSE,6555,-882.7248593,-911.1953321,1627917001,1627917000,-66.96531485,140.2814023,2
1627917010,a4e95a,40.58091819,-73.31468186,185.8944332,236.5636586,34.89344883,PDT6045 ,FALSE,FALSE,6555,-145.4642079,-143.2715626,1627917009,1627917010,-68.36154799,146.0390031,2
1627917020,a4e95a,40.65157695,-73.31521637,263.6461035,310.3442966,-15.05156173,PDT6045 ,FALSE,FALSE,6555,2019.437649,2039.299942,1627917020,1627917021,-69.23477763,-130.5110509,2
